"Date(UTC)","type","Amount","Asset","Symbol","Transaction ID"
"2024-02-01 09:14:34","COMMISSION","-16.61466480","USDT","BTCUSDT","900314549816406"
"2024-02-01 09:14:34","COMMISSION","-5.75609580","USDT","BTCUSDT","900314549816407"
"2024-02-01 16:00:00","FUNDING_FEE","-4.50926395","USDT","BTCUSDT","8054674304971489510"
"2024-02-02 00:00:00","FUNDING_FEE","-4.57000286","USDT","BTCUSDT","8055882274673708980"
"2024-02-02 08:00:00","FUNDING_FEE","-4.57139849","USDT","BTCUSDT","8057090217490438550"
"2024-02-02 08:14:36","REALIZED_PNL","74.46630000","USDT","BTCUSDT","900304552767658"
"2024-02-02 08:14:36","COMMISSION","-2.85989235","USDT","BTCUSDT","900304552767657"
"2024-02-02 08:14:36","COMMISSION","-0.25803540","USDT","BTCUSDT","900304552767649"
"2024-02-02 08:14:36","REALIZED_PNL","2.51010000","USDT","BTCUSDT","900304552767660"
"2024-02-02 08:14:36","REALIZED_PNL","4.18350000","USDT","BTCUSDT","900304552767656"
"2024-02-02 08:14:36","COMMISSION","-0.53757374","USDT","BTCUSDT","900304552767646"
"2024-02-02 08:14:36","REALIZED_PNL","4.18350000","USDT","BTCUSDT","900304552767645"
"2024-02-02 08:14:36","COMMISSION","-2.19330090","USDT","BTCUSDT","900304552767654"
"2024-02-02 08:14:36","COMMISSION","-1.13965635","USDT","BTCUSDT","900304552767642"
"2024-02-02 08:14:36","REALIZED_PNL","20.91750000","USDT","BTCUSDT","900304552767646"
"2024-02-02 08:14:36","REALIZED_PNL","131.36190000","USDT","BTCUSDT","900304552767661"
"2024-02-02 08:14:36","COMMISSION","-0.10751475","USDT","BTCUSDT","900304552767659"
"2024-02-02 08:14:36","COMMISSION","-0.49456785","USDT","BTCUSDT","900304552767647"
"2024-02-02 08:14:36","COMMISSION","-3.37596315","USDT","BTCUSDT","900304552767661"
"2024-02-02 08:14:36","COMMISSION","-6.45088500","USDT","BTCUSDT","900304552767655"
"2024-02-02 08:14:36","REALIZED_PNL","9.20370000","USDT","BTCUSDT","900304552767644"
"2024-02-02 08:14:36","REALIZED_PNL","85.34340000","USDT","BTCUSDT","900304552767654"
"2024-02-02 08:14:36","COMMISSION","-0.06450885","USDT","BTCUSDT","900304552767652"
"2024-02-02 08:14:36","REALIZED_PNL","40.99830000","USDT","BTCUSDT","900304552767653"
"2024-02-02 08:14:36","COMMISSION","-0.06450885","USDT","BTCUSDT","900304552767660"
"2024-02-02 08:14:36","COMMISSION","-1.91376255","USDT","BTCUSDT","900304552767658"
"2024-02-02 08:14:36","COMMISSION","-0.10751475","USDT","BTCUSDT","900304552767645"
"2024-02-02 08:14:36","REALIZED_PNL","5.02020000","USDT","BTCUSDT","900304552767643"
"2024-02-02 08:14:36","REALIZED_PNL","4.18350000","USDT","BTCUSDT","900304552767659"
"2024-02-02 08:14:36","REALIZED_PNL","46.01850000","USDT","BTCUSDT","900304552767651"
"2024-02-02 08:14:36","REALIZED_PNL","111.28110000","USDT","BTCUSDT","900304552767657"
"2024-02-02 08:14:36","COMMISSION","-0.10751475","USDT","BTCUSDT","900304552767656"
"2024-02-02 08:14:36","REALIZED_PNL","251.01000000","USDT","BTCUSDT","900304552767655"
"2024-02-02 08:14:36","REALIZED_PNL","44.34510000","USDT","BTCUSDT","900304552767642"
"2024-02-02 08:14:36","COMMISSION","-0.23653245","USDT","BTCUSDT","900304552767644"
"2024-02-02 08:14:36","COMMISSION","-0.45156195","USDT","BTCUSDT","900304552767648"
"2024-02-02 08:14:36","REALIZED_PNL","3.34680000","USDT","BTCUSDT","900304552767650"
"2024-02-02 08:14:36","REALIZED_PNL","17.57070000","USDT","BTCUSDT","900304552767648"
"2024-02-02 08:14:36","COMMISSION","-0.08601180","USDT","BTCUSDT","900304552767650"
"2024-02-02 08:14:36","REALIZED_PNL","2.51010000","USDT","BTCUSDT","900304552767652"
"2024-02-02 08:14:36","REALIZED_PNL","19.24410000","USDT","BTCUSDT","900304552767647"
"2024-02-02 08:14:36","COMMISSION","-1.18266224","USDT","BTCUSDT","900304552767651"
"2024-02-02 08:14:36","COMMISSION","-1.05364455","USDT","BTCUSDT","900304552767653"
"2024-02-02 08:14:36","REALIZED_PNL","10.04040000","USDT","BTCUSDT","900304552767649"
"2024-02-02 08:14:36","COMMISSION","-0.12901770","USDT","BTCUSDT","900304552767643"
"2024-02-02 08:16:42","COMMISSION","-12.26360000","USDT","BTCUSDT","900314552770647"
"2024-02-02 12:02:33","COMMISSION","-30.73030000","USDT","BTCUSDT","900304553041354"
"2024-02-02 12:02:33","REALIZED_PNL","142.60000000","USDT","BTCUSDT","900304553041354"
"2024-02-02 12:11:15","COMMISSION","-2.92014600","USDT","BTCUSDT","900304553058206"
"2024-02-02 12:11:15","COMMISSION","-9.74243399","USDT","BTCUSDT","900304553058205"
"2024-02-02 16:00:00","FUNDING_FEE","6.35393698","USDT","BTCUSDT","8058298180607594510"
"2024-02-03 00:00:00","FUNDING_FEE","4.84143197","USDT","BTCUSDT","8059506137768843680"
"2024-02-03 08:00:00","FUNDING_FEE","5.72036614","USDT","BTCUSDT","8060714097362783790"
"2024-02-03 09:50:19","COMMISSION","-13.66514090","USDT","BTCUSDT","900314555173561"
"2024-02-03 09:50:19","REALIZED_PNL","-28.27500000","USDT","BTCUSDT","900314555173562"
"2024-02-03 09:50:19","COMMISSION","-16.16538750","USDT","BTCUSDT","900314555173562"
"2024-02-03 09:50:19","REALIZED_PNL","-3.24220000","USDT","BTCUSDT","900314555173563"
"2024-02-03 09:50:19","REALIZED_PNL","-23.90180000","USDT","BTCUSDT","900314555173561"
"2024-02-03 09:50:19","COMMISSION","-1.85363110","USDT","BTCUSDT","900314555173563"
"2024-02-03 09:50:50","COMMISSION","-12.33665100","USDT","BTCUSDT","900314555173852"
"2024-02-03 16:00:00","FUNDING_FEE","-4.95121832","USDT","BTCUSDT","8061922061570460140"
"2024-02-04 00:00:00","FUNDING_FEE","-5.11075443","USDT","BTCUSDT","8063130030727421170"
"2024-02-04 08:00:00","FUNDING_FEE","-5.42099113","USDT","BTCUSDT","8064337991789365790"
"2024-02-04 14:53:23","COMMISSION","-30.67577460","USDT","BTCUSDT","900304556669223"
"2024-02-04 14:53:23","REALIZED_PNL","-331.70580000","USDT","BTCUSDT","900304556669223"
"2024-02-04 15:06:40","COMMISSION","-26.93950800","USDT","BTCUSDT","900304556693528"
"2024-02-04 16:00:00","FUNDING_FEE","13.48756914","USDT","BTCUSDT","8065545959855800540"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512184"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512186"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512188"
"2024-02-04 23:42:35","COMMISSION","-0.12762360","USDT","BTCUSDT","900314557512182"
"2024-02-04 23:42:35","REALIZED_PNL","0.98640000","USDT","BTCUSDT","900314557512164"
"2024-02-04 23:42:35","COMMISSION","-0.61684740","USDT","BTCUSDT","900314557512170"
"2024-02-04 23:42:35","COMMISSION","-1.55275380","USDT","BTCUSDT","900314557512161"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512195"
"2024-02-04 23:42:35","COMMISSION","-0.55303559","USDT","BTCUSDT","900314557512171"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512213"
"2024-02-04 23:42:35","REALIZED_PNL","16.76880000","USDT","BTCUSDT","900314557512173"
"2024-02-04 23:42:35","REALIZED_PNL","2.63040000","USDT","BTCUSDT","900314557512165"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512176"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512185"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512200"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512202"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512199"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512214"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512201"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512203"
"2024-02-04 23:42:35","COMMISSION","-17.01648000","USDT","BTCUSDT","900314557512217"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512177"
"2024-02-04 23:42:35","COMMISSION","-1.53148320","USDT","BTCUSDT","900314557512181"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512186"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512189"
"2024-02-04 23:42:35","REALIZED_PNL","8.54880000","USDT","BTCUSDT","900314557512171"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512198"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512211"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512178"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512198"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512213"
"2024-02-04 23:42:35","REALIZED_PNL","23.67360000","USDT","BTCUSDT","900314557512181"
"2024-02-04 23:42:35","REALIZED_PNL","5.91840000","USDT","BTCUSDT","900314557512162"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512204"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512197"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512196"
"2024-02-04 23:42:35","COMMISSION","-0.89336520","USDT","BTCUSDT","900314557512174"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512215"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512160"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512191"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512206"
"2024-02-04 23:42:35","COMMISSION","-4.63699080","USDT","BTCUSDT","900314557512179"
"2024-02-04 23:42:35","COMMISSION","-1.08480059","USDT","BTCUSDT","900314557512169"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512206"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512197"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512216"
"2024-02-04 23:42:35","COMMISSION","-0.57430620","USDT","BTCUSDT","900314557512172"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512192"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512208"
"2024-02-04 23:42:35","REALIZED_PNL","16.76880000","USDT","BTCUSDT","900314557512169"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512199"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512200"
"2024-02-04 23:42:35","REALIZED_PNL","187.08720000","USDT","BTCUSDT","900314557512175"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512194"
"2024-02-04 23:42:35","COMMISSION","-0.38287080","USDT","BTCUSDT","900314557512162"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512187"
"2024-02-04 23:42:35","REALIZED_PNL","2.30160000","USDT","BTCUSDT","900314557512168"
"2024-02-04 23:42:35","REALIZED_PNL","71.67840000","USDT","BTCUSDT","900314557512179"
"2024-02-04 23:42:35","REALIZED_PNL","1.97280000","USDT","BTCUSDT","900314557512182"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512209"
"2024-02-04 23:42:35","COMMISSION","-13.82589000","USDT","BTCUSDT","900314557512219"
"2024-02-04 23:42:35","COMMISSION","-12.10297140","USDT","BTCUSDT","900314557512175"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512190"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512193"
"2024-02-04 23:42:35","COMMISSION","-0.14889420","USDT","BTCUSDT","900314557512168"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512195"
"2024-02-04 23:42:35","COMMISSION","-1.34004780","USDT","BTCUSDT","900314557512180"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512202"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512212"
"2024-02-04 23:42:35","REALIZED_PNL","6.57600000","USDT","BTCUSDT","900314557512159"
"2024-02-04 23:42:35","REALIZED_PNL","9.53520000","USDT","BTCUSDT","900314557512170"
"2024-02-04 23:42:35","REALIZED_PNL","1.64400000","USDT","BTCUSDT","900314557512166"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512187"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512210"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512194"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512176"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512184"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512210"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512207"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512209"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512204"
"2024-02-04 23:42:35","COMMISSION","-0.10635300","USDT","BTCUSDT","900314557512166"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512188"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512203"
"2024-02-04 23:42:35","COMMISSION","-0.06381180","USDT","BTCUSDT","900314557512163"
"2024-02-04 23:42:35","REALIZED_PNL","263.04000000","USDT","BTCUSDT","900314557512217"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512192"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512196"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512189"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512208"
"2024-02-04 23:42:35","REALIZED_PNL","13.80960000","USDT","BTCUSDT","900314557512174"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512178"
"2024-02-04 23:42:35","REALIZED_PNL","8.87760000","USDT","BTCUSDT","900314557512172"
"2024-02-04 23:42:35","COMMISSION","-1.08480059","USDT","BTCUSDT","900314557512173"
"2024-02-04 23:42:35","REALIZED_PNL","20.71440000","USDT","BTCUSDT","900314557512180"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512167"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512167"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512215"
"2024-02-04 23:42:35","REALIZED_PNL","0.98640000","USDT","BTCUSDT","900314557512163"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512214"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512190"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512185"
"2024-02-04 23:42:35","COMMISSION","-0.17016480","USDT","BTCUSDT","900314557512165"
"2024-02-04 23:42:35","REALIZED_PNL","5.26080000","USDT","BTCUSDT","900314557512218"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512191"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512160"
"2024-02-04 23:42:35","REALIZED_PNL","24.00240000","USDT","BTCUSDT","900314557512161"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512205"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512207"
"2024-02-04 23:42:35","COMMISSION","-0.06381180","USDT","BTCUSDT","900314557512164"
"2024-02-04 23:42:35","REALIZED_PNL","213.72000000","USDT","BTCUSDT","900314557512219"
"2024-02-04 23:42:35","COMMISSION","-0.10635300","USDT","BTCUSDT","900314557512183"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512177"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512201"
"2024-02-04 23:42:35","COMMISSION","-0.21270600","USDT","BTCUSDT","900314557512212"
"2024-02-04 23:42:35","COMMISSION","-0.34032960","USDT","BTCUSDT","900314557512218"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512193"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512211"
"2024-02-04 23:42:35","REALIZED_PNL","1.64400000","USDT","BTCUSDT","900314557512183"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512216"
"2024-02-04 23:42:35","COMMISSION","-0.42541200","USDT","BTCUSDT","900314557512159"
"2024-02-04 23:42:35","REALIZED_PNL","3.28800000","USDT","BTCUSDT","900314557512205"
"2024-02-05 03:45:17","COMMISSION","-0.10219200","USDT","BTCUSDT","900304557868619"
"2024-02-05 03:45:17","COMMISSION","-0.04258000","USDT","BTCUSDT","900304557868624"
"2024-02-05 03:45:17","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868625"
"2024-02-05 03:45:17","COMMISSION","-0.02554800","USDT","BTCUSDT","900304557868623"
"2024-02-05 03:45:17","COMMISSION","-0.02554800","USDT","BTCUSDT","900304557868618"
"2024-02-05 03:45:17","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868620"
"2024-02-05 03:45:17","COMMISSION","-0.31509200","USDT","BTCUSDT","900304557868617"
"2024-02-05 03:45:17","COMMISSION","-0.02554800","USDT","BTCUSDT","900304557868622"
"2024-02-05 03:45:17","COMMISSION","-0.22141600","USDT","BTCUSDT","900304557868621"
"2024-02-05 03:45:18","COMMISSION","-0.02554800","USDT","BTCUSDT","900304557868627"
"2024-02-05 03:45:18","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868628"
"2024-02-05 03:45:18","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868626"
"2024-02-05 03:45:19","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868630"
"2024-02-05 03:45:19","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868629"
"2024-02-05 03:45:20","COMMISSION","-0.49392800","USDT","BTCUSDT","900304557868633"
"2024-02-05 03:45:20","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868631"
"2024-02-05 03:45:20","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868632"
"2024-02-05 03:45:21","COMMISSION","-5.14366400","USDT","BTCUSDT","900304557868637"
"2024-02-05 03:45:21","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868636"
"2024-02-05 03:45:21","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868634"
"2024-02-05 03:45:22","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868639"
"2024-02-05 03:45:22","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868638"
"2024-02-05 03:45:23","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868643"
"2024-02-05 03:45:23","COMMISSION","-0.20438400","USDT","BTCUSDT","900304557868642"
"2024-02-05 03:45:23","COMMISSION","-2.67402400","USDT","BTCUSDT","900304557868644"
"2024-02-05 03:45:23","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868640"
"2024-02-05 03:45:24","COMMISSION","-0.93676000","USDT","BTCUSDT","900304557868646"
"2024-02-05 03:45:24","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868647"
"2024-02-05 03:45:25","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868649"
"2024-02-05 03:45:25","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868650"
"2024-02-05 03:45:25","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868653"
"2024-02-05 03:45:25","COMMISSION","-2.55480000","USDT","BTCUSDT","900304557868651"
"2024-02-05 03:45:25","COMMISSION","-0.12774000","USDT","BTCUSDT","900304557868652"
"2024-02-05 03:45:26","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868656"
"2024-02-05 03:45:26","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868654"
"2024-02-05 03:45:27","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868657"
"2024-02-05 03:45:27","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868660"
"2024-02-05 03:45:27","COMMISSION","-0.19586800","USDT","BTCUSDT","900304557868658"
"2024-02-05 03:45:27","COMMISSION","-0.11922400","USDT","BTCUSDT","900304557868659"
"2024-02-05 03:45:28","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868663"
"2024-02-05 03:45:28","COMMISSION","-0.35767200","USDT","BTCUSDT","900304557868662"
"2024-02-05 03:45:29","COMMISSION","-4.36019199","USDT","BTCUSDT","900304557868665"
"2024-02-05 03:45:29","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868667"
"2024-02-05 03:45:29","COMMISSION","-0.85160000","USDT","BTCUSDT","900304557868669"
"2024-02-05 03:45:29","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868664"
"2024-02-05 03:45:29","COMMISSION","-0.39173600","USDT","BTCUSDT","900304557868668"
"2024-02-05 03:45:30","COMMISSION","-0.03406399","USDT","BTCUSDT","900304557868670"
"2024-02-05 03:45:31","COMMISSION","-0.45134800","USDT","BTCUSDT","900304557868672"
"2024-02-05 03:45:31","COMMISSION","-0.12774000","USDT","BTCUSDT","900304557868674"
"2024-02-05 03:45:31","COMMISSION","-0.04258000","USDT","BTCUSDT","900304557868673"
"2024-02-05 03:45:32","COMMISSION","-0.05109600","USDT","BTCUSDT","900304557868676"
"2024-02-05 03:45:32","COMMISSION","-0.03406399","USDT","BTCUSDT","900304557868675"
"2024-02-05 03:45:33","COMMISSION","-0.17032000","USDT","BTCUSDT","900304557868678"
"2024-02-05 03:45:33","COMMISSION","-0.02554800","USDT","BTCUSDT","900304557868679"
"2024-02-05 03:45:50","COMMISSION","-0.03406399","USDT","BTCUSDT","900304557868935"
"2024-02-05 03:45:52","COMMISSION","-0.02554800","USDT","BTCUSDT","900304557868937"
"2024-02-05 03:45:52","COMMISSION","-0.02554800","USDT","BTCUSDT","900304557868936"
"2024-02-05 03:45:52","COMMISSION","-0.03406399","USDT","BTCUSDT","900304557868938"
"2024-02-05 03:45:53","COMMISSION","-0.02554800","USDT","BTCUSDT","900304557868941"
"2024-02-05 03:45:54","COMMISSION","-0.45986400","USDT","BTCUSDT","900304557868942"
"2024-02-05 03:45:54","COMMISSION","-13.07206000","USDT","BTCUSDT","900304557868944"
"2024-02-05 03:45:54","COMMISSION","-1.37959200","USDT","BTCUSDT","900304557868943"
"2024-02-05 08:00:00","FUNDING_FEE","18.43786379","USDT","BTCUSDT","8067961875808384470"
"2024-02-05 10:05:38","REALIZED_PNL","-1241.07920000","USDT","BTCUSDT","900314558564997"
"2024-02-05 10:05:38","REALIZED_PNL","-1448.79120000","USDT","BTCUSDT","900314558564995"
"2024-02-05 10:05:38","REALIZED_PNL","-43.48970000","USDT","BTCUSDT","900314558564994"
"2024-02-05 10:05:38","INSURANCE_CLEAR","-849.07735179","USDT","BTCUSDT","8068278046847918080"
"2024-02-05 10:05:38","REALIZED_PNL","-3.89460000","USDT","BTCUSDT","900314558564996"
"2024-02-05 10:05:38","REALIZED_PNL","-42.19150000","USDT","BTCUSDT","900314558564993"
"2024-02-07 10:23:02","TRANSFER","728.11815300","USDT",,"154207066596"
"2024-02-07 10:36:20","COMMISSION","-0.00861400","USDT","BTCUSDT","900314563593147"
"2024-02-07 10:36:21","COMMISSION","-0.82694400","USDT","BTCUSDT","900314563593153"
"2024-02-07 10:36:21","COMMISSION","-0.02584200","USDT","BTCUSDT","900314563593154"
"2024-02-07 10:36:21","COMMISSION","-0.12059600","USDT","BTCUSDT","900314563593151"
"2024-02-07 10:36:21","COMMISSION","-0.01722800","USDT","BTCUSDT","900314563593152"
"2024-02-07 10:36:22","COMMISSION","-0.24980600","USDT","BTCUSDT","900314563593155"
"2024-02-07 10:36:22","COMMISSION","-1.66250200","USDT","BTCUSDT","900314563593156"
"2024-02-07 16:00:00","FUNDING_FEE","-1.20866793","USDT","BTCUSDT","8076417579250608880"
"2024-02-07 17:18:57","COMMISSION","-2.93181200","USDT","BTCUSDT","900304564435925"
"2024-02-07 17:18:57","REALIZED_PNL","101.40000000","USDT","BTCUSDT","900304564435925"
"2024-02-08 12:38:44","COMMISSION","-1.11500000","USDT","BTCUSDT","900314567247397"
"2024-02-08 12:38:44","COMMISSION","-2.17648000","USDT","BTCUSDT","900314567247396"
"2024-02-08 13:54:23","COMMISSION","-3.31583400","USDT","BTCUSDT","900304567401424"
"2024-02-08 13:54:23","REALIZED_PNL","121.77000000","USDT","BTCUSDT","900304567401424"
"2024-02-08 22:37:14","COMMISSION","-3.74670000","USDT","BTCUSDT","900314569187036"
"2024-02-09 00:00:00","FUNDING_FEE","-0.59222978","USDT","BTCUSDT","8081249408147254040"
"2024-02-09 02:18:43","REALIZED_PNL","124.20000000","USDT","BTCUSDT","900304569459793"
"2024-02-09 02:18:43","COMMISSION","-3.77154000","USDT","BTCUSDT","900304569459793"
"2024-02-09 02:27:53","COMMISSION","-4.20899999","USDT","BTCUSDT","900304569556096"
"2024-02-09 08:00:00","FUNDING_FEE","2.12470035","USDT","BTCUSDT","8082457368621999050"
"2024-02-09 10:06:37","REALIZED_PNL","-380.92600000","USDT","BTCUSDT","900314571017267"
"2024-02-09 10:06:37","COMMISSION","-21.47250409","USDT","BTCUSDT","900314571017267"
"2024-02-09 11:32:03","REALIZED_PNL","142.27200000","USDT","BTCUSDT","900304571278463"
"2024-02-09 11:32:03","COMMISSION","-10.69094280","USDT","BTCUSDT","900304571278463"
"2024-02-09 11:32:03","REALIZED_PNL","1.93140000","USDT","BTCUSDT","900304571278462"
"2024-02-09 11:32:03","COMMISSION","-0.14070000","USDT","BTCUSDT","900304571278462"
"2024-02-09 13:20:03","COMMISSION","-3.12840000","USDT","BTCUSDT","900304572084894"
"2024-02-09 14:49:20","COMMISSION","-0.77621115","USDT","BTCUSDT","900314572780031"
"2024-02-09 14:49:20","COMMISSION","-2.02285330","USDT","BTCUSDT","900314572780032"
"2024-02-09 14:49:20","COMMISSION","-0.04704310","USDT","BTCUSDT","900314572780039"
"2024-02-09 14:49:20","COMMISSION","-0.51747410","USDT","BTCUSDT","900314572780034"
"2024-02-09 14:49:20","REALIZED_PNL","7.85180000","USDT","BTCUSDT","900314572780034"
